"reviewId","userName","userImage","content","score","thumbsUpCount","reviewCreatedVersion","at","replyContent","repliedAt","appVersion","sortOrder","appId","sentiment"
"7c953138-05c4-4ed8-af8d-8f0e77b3dc21","Davi Willian","https://play-lh.googleusercontent.com/a/ACg8ocKgEIhZBnqxCoXerzWALeB7MCzDDehUgaTsE7vwLHpojLUpVA=mo","Péssimo!!! Estou tentando fazer uma compra na farmácia, o aplicativo indica o total e o valor mínimo de compra para entrega que seria 30 reais... Escolhi 2 itens, total 19,00 reias. Mas ao tentar finalizar ele automaticamente sobe o valor de total para 32, e ainda sim diz que faltam mais 11,00 reias para finalizar... ao adc outro item de 11,00 o total vai para 54,00. Vai roubar outro!","1","0","10.93.0","2025-10-25 03:20:31","","","10.93.0","most_relevant","br.com.brainweb.ifood","0"
"e2a92a81-a60c-496c-9c8c-2850a27f1dd5","Carol","https://play-lh.googleusercontent.com/a-/ALV-UjUgI2uNp_lrGNmYeudHDTQbbCIUjV2bxsnaweSMIXNajrEjCth-","Depois da última atualização há 3 dias, o aplicativo apresenta várias inconsistências. Hoje meu pedido não foi confirmado e o sistema não conclui o cancelamento do pedido. Ele trava no ""por favor, aguarde"". Deste modo, não consigo solicitar novo pedido, inutilizando completamente o aplicativo. Não existe nenhuma outra forma de reportar o problema à administração do IFood dentro do próprio aplicativo. Isso é um absurdo.","1","4","10.92.0","2025-10-20 13:51:44","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"b5860e2e-e253-42e8-8149-a244182dbce1","Alexandre Sterban Marostica","https://play-lh.googleusercontent.com/a-/ALV-UjWyFuS-_N3EUSwKj_Au5dpMLwsbHEIsqR7GFNc_L8Y9_8P6PNtabA","Uso Ifood muitas vezes, NUNCA DÃO CUPOM, por menor que seja o valor de desconto, faz anos que não recebo. Assinando o Clube deles, apenas 10 reais de desconto nos pedidos. Acabei de abrir o aplicativo, fui tentar fazer um pedido, 90 reais, novamente sem nenhum cupom. Abri o 99 fui na mesma loja, mesmoa itens, 40 reais mais barato. Ifood está extremamente ruim, sempre que aparece para avaliação eu dou 1 estrela e nunca mudam, nunca oferecem alguma promo melhor. Nota 0!!!","1","10","10.92.0","2025-10-25 20:46:35","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"ce2dbbd6-9be5-4d24-9cfc-a8df80d24df5","Jackson Rovina","https://play-lh.googleusercontent.com/a-/ALV-UjVdgsn-POv8tgfDlCgvDzUk8SqW-O9-LAQba7AOUTZ-Mv9bEIvYXA","** Entrega com itens faltantes mas cobraram integral. Restaurante não respondeu , Ifood não respondeu. Evitarei ao máximo usar novamente. **Outro pedido bugado, deu erro em cartões. Saco. Mais um tempo sem usar... ** Outro pedido, mega atraso, comida fria. Ifood não faz nada. *** outro desvio: cobrança indevida de ifood club, oferecido de forma maliciosa ao usuario como desconto de compra e nao como assinatura.","1","2","10.93.0","2025-10-25 15:10:06","","","10.93.0","most_relevant","br.com.brainweb.ifood","0"
"9e2cc43b-0d6a-488b-9e66-d34218108e22","Adil Soares","https://play-lh.googleusercontent.com/a-/ALV-UjXSfKM5VSBnlh1AZi2TaZvBQJhKiqHXGmm9d8Ik-ISOySI6kTc","Troquei de aparelho de celular e o aplicativo não permite fazer login. A ferramenta de reconhecimento facial dá problema e o sistema fica tentando validar um número de telefone que tive há 10 anos atrás, apesar de eu ter atualizado o número que uso há pelo menos 3 anos atrás. Não há suporte para o meu problema. Venham novas empresas de delivery.","1","11","10.90.0","2025-10-06 19:06:11","","","10.90.0","most_relevant","br.com.brainweb.ifood","0"
"ade18248-e45d-46f1-bd9f-ec350ea7ef06","Wanessa Dias","https://play-lh.googleusercontent.com/a-/ALV-UjWzNanCvwrTjIQs8Wo39XLZH6ZA9W2NP3iP4WdCW4MkEm612_fp","A pior empresa para compras que já conheci. Fiz uma compra no mercado de itens da minha necessidade no momento, fiz o pagamento no Pix... A entrega foi realizada totalmente errada, entregara de outra pessoa, e para piorar o motoboy pediu o código digitou e falou que estava tudo certo, ou seja, o código não serve para nada!! como foi meu esposo que recebeu, realmente não sabia quais eram as compras, agora o Ifood quer devolver em saldo e o certo seria o estorno do Pix! não recomendo esse APP!","1","8","10.91.0","2025-10-13 22:47:20","","","10.91.0","most_relevant","br.com.brainweb.ifood","0"
"179f6c78-de87-42f6-8576-be15475bdb21","a m","https://play-lh.googleusercontent.com/a-/ALV-UjWaXXQXjD41J_065s9GBUqnEv9Qekk4aIbtlCWRGMLGc0enpotncQ","Já aconteceu várias vezes de cancelar o pedido sem nenhuma explicação faltando minutos para ser entregue. Uma falta de respeito com o consumidor que passa horas esperando. Além da quantidade de vezes que o entregador simplesmente some com o pedido e nós temos que correr atrás para resolver, pq o atendimento do aplicativo é PÉSSIMO.","1","5","10.92.0","2025-10-18 08:39:35","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"21b92a42-47fb-4212-9871-8c2dac7668f1","Suderly Silva","https://play-lh.googleusercontent.com/a-/ALV-UjXG5H589TF4paX4T9x_6k2YIggE0Y3P3xBUO-LlyfI0-Q0f1vY","Achei um ponto fraco do Ifood tenho que esperar o pedido passar mais de 2 horas de atraso pra poder reclamar de algo que está errado 1 restaurante me deixou esperando até não ter mais nada aberto pra não entregar meu pedido. E cada dia piora o mercado poem limite de valor mínimo de compra e limite de itens você coloca 6 limão são 6 itens e a cesta não atinge o mínimo de valor e o máximo de itens. Fim você não compra nada. aplicativo não tem um meio de solucionar problemas incompetência pura.","1","3","10.92.0","2025-10-18 12:20:12","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"c75fbb54-04b4-48b4-9fef-e0ec584cb455","Pecado Cor","https://play-lh.googleusercontent.com/a/ACg8ocLC4f6IGIA3XKCmkskEmG4GnG2DM96eS3zGTEeG9K0vw4l9Ig=mo","Era muito boa, mas tem sido cada vez pior usar ifood, espero nunca mais precisar, 1 ⭐️ é muita pra esse app, já tive vários problemas nas entregas, mas dessa vez me pegou... pedido veio incompleto e me neguei a aceitar o reembolso pois queria o produto, eles fecharam a chamada sem entregar o produto e sem reembolso, agora tem que ficar fiscalizando todo pedido na porta de casa, abrindo sacola pra ver item por item tá sendo entregue? ridículo isso.","1","26","10.91.0","2025-10-18 03:34:56","","","10.91.0","most_relevant","br.com.brainweb.ifood","0"
"27d1a499-ca2d-47a8-ac27-3d27e5f2bbaa","Bruna Leite","https://play-lh.googleusercontent.com/a-/ALV-UjXBjhy-kjGInN1_BpP3SEM7aJUu7B1ml-zykH2LoMgFBpDdmC9nQA","App já foi melhor. Opção mercado está péssima, coloco coisas no carrinho e some é preciso refazer a compra novamente, depois diz que a loja está fechada sem estar. Além de ter a opção de frete grátis gastando determinado valor, a gente gasta e depois o valor sobe. Horrível, bora migrar para a 99","1","2","10.92.0","2025-10-20 11:45:42","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"b7de11d8-6a8b-4429-8a50-29e3ee36cb9a","Yuzhen Chen","https://play-lh.googleusercontent.com/a-/ALV-UjX1QJ5YQju7Q24KfMUBktlCzWI3zWV9aYi3wQl01UXhgJGMz60","O lembrete de entrega não foi suficiente. Mesmo esperando o horário agendado，, o pedido continuou cancelado. A pessoa que não foi atendida era sempre designada como cliente. Não houve lembrete por telefone, apenas duas mensagens foram enviadas, e as mensagens foram facilmente ignoradas.Especialmente para idosos que desejam pedir refeições, esperamos aumentar o número de atendimentos por telefone","1","0","10.93.0","2025-10-26 12:51:13","","","10.93.0","most_relevant","br.com.brainweb.ifood","0"
"4d683c85-68e5-4d2e-9e6a-3121cc6eb934","Mauricio Gómez","https://play-lh.googleusercontent.com/a/ACg8ocLpMf-PucHHgMrXDts1Tj9xa-wbJoUT67xIkqkbeevRtg4IgQ=mo","A maioria das vezes os pedidos vem frios e mexidos. Tive 1 problema que meu pedido não chegou, tinha o porteiro de meu prédio aguardado e não chegou ninguém. O pedido foi cancelado, o entregador fica com o pedido de você e i food com o dinheiro pago. não fazem reembolso. assim que o melhor é não pagar até não ter o pedido com você o melhor, comprar direito da loja. tem lojas com entregadores próprios.","1","0","10.92.0","2025-10-21 10:35:19","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"6bfcf9db-2b0c-4fe1-adc3-d8d54224e508","Marcos Baesse","https://play-lh.googleusercontent.com/a-/ALV-UjUPc6xZ-7h63RdO084NkWfSOW8-QpFdZ74j1K8BUcioHKUjwM9HOg","O app é excelente, porém tem algum bug nas notificações. Eu tenho costume de desativar notificações de promoções de todos os apps e manter apenas notificações de entregas, porém quando configuro isso no Ifood, ele continua mandando notificações de promoção. Infelizmente tive que desativar todas as notificações do app, pois incomodam bastante, e quando faço pedidos, tenho que acompanhar a entrega ao invés de apenas estar atento aos sons de notificação.","1","16","10.92.0","2025-10-23 18:20:26","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"79cd76a7-b2fb-41d3-95ac-b4258d4e2804","Fushi Merdinha","https://play-lh.googleusercontent.com/a-/ALV-UjUcWR3sNF7Pv09z0liNAk3i-DdW-uvfvoFLmiphXvTdwlTTnwxw","esse aplicativo deve estar passando bastante complicações! Fiz um pedido de um lanche e na hora de confirmar ele fecha sozinho (meu celular é um A73 5G), ai quando eu abro o aplicativo o endereço esta errado e com o pedido confirmado, mando mensagem avisando o motoboy 1 muito, UM minuto após o motoboy coletar a entrega, ele visualiza as mensagens e mesmo assim vai ao endereço errado e fala que nao pode fazer nada, peço o reembolso e negam falando que eu demorei muito para avisar o motoboy.","1","0","10.91.0","2025-10-27 16:47:50","","","10.91.0","most_relevant","br.com.brainweb.ifood","0"
"ad7147c1-68ec-494d-9fb4-c90a904fffd0","Fernando Jr.","https://play-lh.googleusercontent.com/a-/ALV-UjXBa8Mi-Aikd_cB42cH3nA2usZmQTeWf4ADyRw-3yKUmbSIykeU","galera, não confiem nos tempos estimados desse APP. as vezes o pedido demora, as vezes o pedido vem meia hora antes, e se você se planeja pra pegar o pedido no tempo estimado e uma situação dessas acontece (ou seja, você não conseguiu pegar o pedido); mesmo se passou só 1 minuto e o motoboy está lá com a sua entrega ainda, o pedido é cancelado e você não pega seu reembolso não importa o quão caro seja o pedido. e se você for pedir ajuda pro suporte, o suporte só ignora tudo. Nota 0. perdi mt $.","1","1","10.92.0","2025-10-19 21:43:22","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"dbd2e4b3-01e6-4f22-a062-0f932adeab0c","Rayanne Nascimento","https://play-lh.googleusercontent.com/a-/ALV-UjUTCWmVfV55q_8HyGzIEjEnXHIxAh7hJBq1l_4yogvappqg8Fv2Mw","Eu não sei quem está mais errado, o ifood que deixa ou as lojas que divulgam os valores errados. Eu clico na opção com um valor, onde aparece ""valor promocional"" mas na hora de pagar aparece o valor cheio. Isso é contra lei! Se me aparece um valor, eu tenho o DIREITO DE PAGAR PELO QUE FOI POSTADO!!!!!!","1","10","10.90.0","2025-10-03 19:49:13","","","10.90.0","most_relevant","br.com.brainweb.ifood","0"
"da359c41-fe87-480b-8de9-25e45b54914d","Morfeu86","https://play-lh.googleusercontent.com/a-/ALV-UjUE8HBqE-JBJY7oR10MSE2ysQ5oVxpILCE0DHf39vLI4f0O0i42-g","Constantemente as entregas atrasam ou simplesmente não são feitas, você faz o pedido e fica mofando aguardando (os prazos de entrega estão ridiculamente longos), isso quando a entrega e feita, não vejo nenhuma providencia sendo tomada pelo Ifood, sem contar com os valores abusivos que vem sendo cobrados na plataforma e os cupons que são mais pegadinhas do que ofertas validas. Sinseramente esta péssimo. Acrescido a isso mesmo cancelando o clube, ainda sim sou cobrado indevidamente no cartão.","1","5","10.92.0","2025-10-23 10:04:12","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"aaa97a87-fa14-4ca4-8da4-f97a5ac4ada8","Ana Ju","https://play-lh.googleusercontent.com/a/ACg8ocJhn38w10ujo8j7b-8qnST8x8T3vv-NVIbDNppr9pqEd6o-bg=mo","ERA um bom app. Agora? Pedidos vêm errado e eles dão ""cupom de R$5,00"" ao invés de reembolsar. E eu que trabalho ralando com confeitaria, fiz um compra pelo mercado, tive que comprar vários itens, totalizando uma compra de R$150,00, para conseguir UM ITEM que precisava e dar o pedido minimo. Pois me entregaram e depois o Ifood me reembolsou o valor, justamente do item que eu precisava. Se eu soubesse antes, não pedir eu tinha pedido. E quando falamos, a IA ignora. Horríveis.","1","16","10.91.0","2025-10-15 13:58:51","","","10.91.0","most_relevant","br.com.brainweb.ifood","0"
"6b7995cc-f685-4ec2-b20f-d30f2df666bb","Romero Salles","https://play-lh.googleusercontent.com/a/ACg8ocJmnZMnwtoQr0cezQ6B1lkyZ5R4QM3jjLI74GNdp-c4OhrEJFM=mo","O app não tem nenhum número para se ligar quando se tem um problema. Se fica fora do ar, é impossível falar com a equipe responsável. E também falta um mecanismo para punir restaurantes que cancelam o pedido depois de mais de uma hora de espera, prejudicando o cliente. É bom lembrar que a demora faz com que não seja mais possível pedir em outros restaurantes, devido ao horário. O dinheiro pode até ser reembolsado, mas o cliente perde tempo e fica com fome.","1","15","10.92.0","2025-10-20 20:04:53","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"8afb3ebf-dd04-4e0b-a92b-114206def96b","Milene Viotti","https://play-lh.googleusercontent.com/a/ACg8ocKt7enyfZFm_603K9kw3__MuJYxx5L9s6xaPQoh0H49ccHe=mo","Minha experiência recente com o iFood foi extremamente frustrante. Meu pedido sofreu um atraso inacreditável de mais de duas horas! O pior aspecto foi a impossibilidade de resolver o problema eu não consegui cancelar o pedido que estava visivelmente atrasado, toda vez que tentava dizia que não era possível, tentei inúmeras vezes. Pagar por um serviço e não recebê-lo no prazo, sem ter a opção de reverter a compra, configura um desrespeito total ao tempo do consumidor.","1","20","10.92.0","2025-10-20 15:25:24","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"c1553eaa-7aca-4ed1-8bba-be18180a0745","Katiuscia Paulon","https://play-lh.googleusercontent.com/a/ACg8ocKEnmzL7PPKwm5WikmKypVPCcTUiYomnSSlIyjMbuccPBuyzw=mo","Não paguem mais por entrega rápida! A entrega não acontece no prazo e não há nenhuma opção pra reclamações ou reembolso, dizem que tem que atrasar mais de 5 minutos, aí atrasa e não acontece nada. Se vc tenta cancelar o pedido eles dizem que não pode, a comida chega fria e o problema é seu. É só propaganda enganosa!!!!","1","22","10.91.0","2025-10-18 15:45:27","","","10.91.0","most_relevant","br.com.brainweb.ifood","0"
"e2430772-b9fe-4990-84f8-28422a29a3f2","Guilherme","https://play-lh.googleusercontent.com/a-/ALV-UjVF_s4PuGA70YxIuXo6KQKlCiVBj3GxDBYrFro27v0QJ0d5Bj_kwg","Aplicativo é muito bom no começo, te entrega algumas promoções, vc pensa vou assinar o clube deles, 5 reais... e simplesmente todas as comidas ficam extremamente caras, papo de 20 reais mais caro, a aba hits SOME todos os produtos. Se quiser uma dica, cria uma nova conta sempre que for usar o aplicativo, tem muito mais desconto pra usuário novo","1","11","10.90.0","2025-10-07 12:54:18","","","10.90.0","most_relevant","br.com.brainweb.ifood","0"
"7b8a98ad-fc5d-4dd0-bb88-f9838c197db1","Emilia M","https://play-lh.googleusercontent.com/a/ACg8ocJadm1UtHyj1my82_QxjsCrg0SvJIcCHmhZd0t3QyhBOm_k3g=mo","Daria zero estrela, se tivesse a opção. Pois era um bom aplicativo, desde que não dê problema de cancelamento do pedido, com reembolso no cartão de crédito. Depois de 3 meses (que era o prometido pelo Ifood) sem o devido reembolso, vou migrar para outro app, quem sabe a 99 food.","1","8","10.90.0","2025-10-06 08:15:31","","","10.90.0","most_relevant","br.com.brainweb.ifood","0"
"442eb1f7-a298-4e58-b564-dcfa87254a42","Marcelo Dias","https://play-lh.googleusercontent.com/a/ACg8ocIab2tSX_1q335QqS7q28GR1DfmdaFt7SkIB6PtX3IeY_DGhhs=mo","É enganoso, simplesmente isso. Assinou o clube achando que vai pagar 50% a menos em algumas promoções? parabéns, você paga o preço normal, os restaurantes só aumentam 50% a mais o preço pra abater o valor em promoções e faturar mais. Viu uma promoção de 1 centavo? incrível, vai ter que pagar 30 reais de entrega em um item de 15 reais. Não existem promoções nesse app e tudo é extremamente caro, antigamente valia a pena, mas hoje em dia todas as lojas tem sua própria entrega e você paga barato.","1","28","10.88.0","2025-09-21 17:10:02","","","10.88.0","most_relevant","br.com.brainweb.ifood","0"
"ba7b56d6-c41c-47e5-8758-48ca6f8750e9","Cecília Martins","https://play-lh.googleusercontent.com/a/ACg8ocIHx9T_HcOABAMNNB8wYgIUpV2xhGPjtnOSu40dAv3MaTti_y1t=mo","desonestos!! vcs não respeitam o consumidor, vc compra o clube achando q vale a pena, eles não só aumentam os preços pra fornecer um falso desconto como também fazem propaganda enganosa. fiz um pedido que tava na página de frete grátis por ser proximo a região que eu tava (na faculdade). até a página de finalização mostrava o frete grátis, assim que cliquei em confirmar veio a cobrança maior no cartão, quando fui ver cobraram 15 reais de entrega. fizeram duas vezes mas na 2a n consegui cancelar.","1","4","10.91.0","2025-10-07 16:10:18","","","10.91.0","most_relevant","br.com.brainweb.ifood","0"
"7a8f1b03-33ff-49ed-b840-2cb21262568b","Moreno Cury Roselli","https://play-lh.googleusercontent.com/a-/ALV-UjU1Iam4UGfoaoS7b0ZgQJ_JiogsGj1doT3umGPTuutEQhyS0bLN","Aplicativo informa promoção, você coloca o código do próprio aplicativo, na hora de finalizar ele tira o código. Nem atualizando, abrindo e fechando o aplicativo, zerando tudo funciona. A promoção continua lá no aplicativo, mas você não consegue usar.","1","1","10.92.0","2025-10-17 19:20:57","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"4df7a530-6e00-4e18-aaa9-2844d7eac312","Grasiela Oliveira","https://play-lh.googleusercontent.com/a-/ALV-UjVXGAl3Q0o9j36AhduxAkOUxTYVb94_WC8rOze6rHpwZTdlzmCykw","infelizmente tá uma falta de respeito com os clientes algumas lojas veiculadas aceitam o pedido depois de mais de uma hora cancelam, não dá nem a opção de reclamar sobre a loja ou falar com a empresa responsável pelo pedido, não aconteceu só uma vez mais diversas vezes o torna a plataforma decepcionante .","1","4","10.91.0","2025-10-12 22:20:10","","","10.91.0","most_relevant","br.com.brainweb.ifood","0"
"5d122403-09e4-4c44-896e-a863831a2a3d","Isa Helen Soares","https://play-lh.googleusercontent.com/a-/ALV-UjWkOxJ91UQ5WuSmNscT4tLlaIdqRwDsLD10pIOGmiR9LAKZR0Fs","Fiz um pedido, o entregador não veio no endereço que é de fácil acesso, enviou uma mensagem falando que havia chegado, mas não tinha nenhum entregador, mas pelo fato dele ter enviado uma mensagem, o Ifood entendeu que não quis receber o produto e não fez o reembolso, mesmo provando que o entregador não veio e para pior, a loja onde realizei a compra, informou que ele nem foi fazer a devolução do produto, e mesmo com provas desse descaso, negaram o pedido de reembolso.","1","1","10.92.0","2025-10-17 14:30:15","","","10.92.0","most_relevant","br.com.brainweb.ifood","0"
"5d22bc53-b9bc-4090-ab23-b1ebfdd288fa","Dennys Kerr Sanches","https://play-lh.googleusercontent.com/a-/ALV-UjV8Im8ThPU4JFFe8nYhfy4UW3VlBmlmPDIDGXwpjLAx7hmR__eh","Já foi bom. Usava muito o aplicativo e quando tive problema resolveram rapidamente. Isso até a última vez, que recebi o pedido errado e incompleto, a loja não respondeu e o Ifood devolveu apenas parte do que paguei. No atendimento fui informado que era o que eles podiam fazer. Melhor voltar ao passado e pagar na portaria comprando direto da loja e tratando diretamente com eles, ao menos não pago por uma intermediação, que quando precisamos só olha o para o próprio bolso (minha opinião).","1","93","10.84.1","2025-08-26 12:58:37","","","10.84.1","most_relevant","br.com.brainweb.ifood","0"
"e060ca1a-ce18-4948-a496-993fec8a97d3","samuel queiroz","https://play-lh.googleusercontent.com/a-/ALV-UjWgpPzOTfSV2FRtry4iTYHGhN7D7RiJNq9WAJ8nrsMsxnLAej8pUg","Parece mais propaganda enganosa, por isso não acredito muito nessas redes, essa ja está ficando pior a cada dia, o app ""aqui fome"", já está melhor e mais honesto, as propagandas aqui mostram 1⁰ compra e não por item, uma certa confusão e estranho pois deveria ser mais claro quanto a isso, coloco 2 itens e aparece erro, porém na propaganda é primeira compra e não só um item, mas no meu caso não usava mesmo o jeito é continuar a fazer como da maneira de sempre, ir até local","1","5","10.90.0","2025-10-03 20:44:59","","","10.90.0","most_relevant","br.com.brainweb.ifood","0"
